Code_form,Country_code,Country_code_desc,Project_code,Project_code_desc,District,Village,Village_Type,Household_code,Latitude,Longitude,Period,Marital_status,Year_formed,Hh_born,Hh_lived,Hh_ethnic,Hh_spouse,Hh_spouse_ethnic,Hh_cooking_tech,Hh_floor2,Hh_walls2,Hh_roof2,Hh_own_in,Hh_own_out,Hh_water,Hh_toilet,Hh_electric,Hh_cooking_fuel,Hh_clear,perwell_comp,income_suff,==...,hh_head_female,hh_head_age,hh_head_educ,hh_head_days_ill,hh_member,hh_children,hh_adult,hh_elderly,hh_dependency_ratio,hh_head_occup_agric,land_tot_used,land_tot_rent,land_tot_borrow,land_forest_used,land_forest_rent,land_forest_borrow,land_ag_used,land_ag_rent,land_ag_borrow,land_tot,land_forest_tot,land_ag_tot,forest_share,ag_share,tenure_security,owns_tv,owns_motorcycle,owns_cellphone,total_asset_value,income_forest,business_net_income,total_salary,agric_salary,income_other_tot,income_gov_trans,income_remittances,income_nonforest,hh_clearing_total,country_project,HH_adults,HH_adult_equivalents,HH_house_condition_index,hh_utility_index,year,int_nonREDD_ongoing_sum,int_nonREDD_ended_sum,int_avail_bin_CLE,int_avail_sum_CLE,int_avail_bin_EE,int_avail_sum_EE,int_avail_bin_FE,int_avail_sum_FE,int_avail_bin_NCLE,int_avail_sum_NCLE,int_avail_bin_RFAC,int_avail_sum_RFAC,int_avail_bin_TC,int_avail_sum_TC,int_avail_bin_OI,int_avail_sum_OI,int_invol_bin_CLE,int_invol_sum_CLE,int_invol_bin_EE,int_invol_sum_EE,int_invol_bin_FE,int_invol_sum_FE,int_invol_bin_NCLE,int_invol_sum_NCLE,int_invol_bin_RFAC,int_invol_sum_RFAC,int_invol_bin_TC,int_invol_sum_TC,int_invol_bin_OI,int_invol_sum_OI,int_chnge_bin_CLE,int_chnge_sum_CLE,int_chnge_bin_EE,int_chnge_sum_EE,int_chnge_bin_FE,int_chnge_sum_FE,int_chnge_bin_NCLE,int_chnge_sum_NCLE,int_chnge_bin_RFAC,int_chnge_sum_RFAC,int_chnge_bin_TC,int_chnge_sum_TC,int_chnge_bin_OI,int_chnge_sum_OI,int_availALL_bin_CLE,int_availALL_sum_CLE,int_availALL_bin_EE,int_availALL_sum_EE,int_availALL_bin_FE,int_availALL_sum_FE,int_availALL_bin_NCLE,int_availALL_sum_NCLE,int_availALL_bin_RFAC,int_availALL_sum_RFAC,int_availALL_bin_TC,int_availALL_sum_TC,int_availALL_bin_OI,int_availALL_sum_OI,int_involALL_bin_CLE,int_involALL_sum_CLE,int_involALL_bin_EE,int_involALL_sum_EE,int_involALL_bin_FE,int_involALL_sum_FE,int_involALL_bin_NCLE,int_involALL_sum_NCLE,int_involALL_bin_RFAC,int_involALL_sum_RFAC,int_involALL_bin_TC,int_involALL_sum_TC,int_involALL_bin_OI,int_involALL_sum_OI,int_chngeALL_bin_CLE,int_chngeALL_sum_CLE,int_chngeALL_bin_EE,int_chngeALL_sum_EE,int_chngeALL_bin_FE,int_chngeALL_sum_FE,int_chngeALL_bin_NCLE,int_chngeALL_sum_NCLE,int_chngeALL_bin_RFAC,int_chngeALL_sum_RFAC,int_chngeALL_bin_TC,int_chngeALL_sum_TC,int_chngeALL_bin_OI,int_chngeALL_sum_OI,int_cat_tot_avail,int_cat_pos_avail,int_cat_ena_avail,int_cat_neg_avail,int_cat_tot_invol,int_cat_pos_invol,int_cat_ena_invol,int_cat_neg_invol,int_cat_tot_chnge,int_cat_pos_chnge,int_cat_ena_chnge,int_cat_neg_chnge,int_cat_tot_availALL,int_cat_pos_availALL,int_cat_ena_availALL,int_cat_neg_availALL,int_cat_tot_involALL,int_cat_pos_involALL,int_cat_ena_involALL,int_cat_neg_involALL,int_cat_tot_chngeALL,int_cat_pos_chngeALL,int_cat_ena_chngeALL,int_cat_neg_chngeALL,DY_forest_share,DY_perwell_comp,DY_income_suff
101/01/114,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,114,0365523,9076121,0,1,7,1,29,1,1,1,2,2,2,1,1,0,3,3,3,2,0,1,-1,TRUE,0,29,0,0,4,2,2,0,0.5,1,0,0,20,0,0,15.5,0,0,4.5,20,15.5,4.5,0.775,0.225,0.4944256756756757,1,0,1,3470,144,1912,2400,2400,1344,1344,0,NA,0,101_01,2,2.7,5,9,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,1,0,6,2,0,0,1,1,0,0,8,4,1,1,2,2,0,0,1,1,0,0,0.009313725490196045,1,0
101/01/116,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,116,0361001,9075239,0,1,30,0,4,1,0,1,2,2,1,1,1,0,3,2,1,2,1,-1,0,TRUE,0,54,0,24,6,3,3,0,0.5,1,120,0,0,108.5,0,0,11.5,0,0,120,108.5,11.5,0.9041666666666667,0.09583333333333334,1,0,0,0,5950,400,1912,200,200,1584,1584,0,NA,0,101_01,3,3.9,4,6,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,0,0,0,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0.03749999999999998,0,-1
101/01/117,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,117,0365959,9068491,0,1,10,0,25,1,0,1,2,2,2,1,1,0,3,1,1,2,1,0,0,TRUE,0,30,0,0,8,6,2,0,0.75,1,150,0,0,147.5,0,0,2.5,0,0,150,147.5,2.5,0.9833333333333333,0.016666666666666666,1,0,0,0,1430,40,1912,400,400,3438.5588235294117,2198.029411764706,NA,NA,0,101_01,2,4.7,5,5,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,0,0,0,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,-0.1433333333333333,0,0
101/01/118,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,118,0366271,9070927,0,1,18,1,37,1,0,1,2,2,2,1,1,0,3,1,1,2,1,1,1,TRUE,1,37,1,0,7,3,4,0,0.42857142857142855,0,100,0,0,92,0,0,8,0,0,100,92,8,0.92,0.08,0,0,0,0,2820,3609,1912,2361.5625,1075,8770,2400,0,NA,0,101_01,4,4.6,5,5,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,3,1,0,0,0,0,0,8,4,1,1,4,3,1,0,0,0,0,0,-0.39,1,0
101/01/119,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,119,0366346,9071807,0,3,17,0,23.86111111111111,1,0.38235294117647056,0.9696969696969697,2,2,2,1,1,0,3,1,1,2,1,1,0,TRUE,1,62,0,30,3,1,2,0,0.3333333333333333,0,150,0,0,141.5,0,0,8.5,0,0,150,141.5,8.5,0.9433333333333334,0.056666666666666664,0,0,0,1,3160,562.5192294304187,1912,2400,2400,6370,0,0,NA,0,101_01,2,2.2,5,5,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,1,0,6,3,0,0,0,0,0,0,8,4,1,1,4,4,0,0,1,1,0,0,-0.21833333333333338,0,0
101/01/12,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Açaizal,1,12,0386499,9058411,0,1,5,0,4,1,1,1,1.88,3,3,3,1,0,1,3,1,9,1,0,0,TRUE,0,30,11,0,2,0,2,0,0,0,100,0,10,95,0,0,5,0,10,110,95,15,0.8636363636363636,0.13636363636363635,0.05,1,0,1,3450,407.7323529860553,1440,7520,0,4493.423076923077,2795.0384615384614,NA,NA,0,101_01,2,1.7,9,5,2010,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,2,1,0,7,1,1,0,1,1,0,0,8,2,1,1,5,1,1,1,1,1,0,0,-0.1636363636363637,1,-1
101/01/120,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,120,0371378,9074105,0,1,6,0,23,1,0,1,2,2,2,1,1,0,3,3,1,9,1,1,0,TRUE,0,34,1,7,5,3,2,0,0.6,1,150,0,0,140.5,0,0,9.5,0,0,150,140.5,9.5,0.9366666666666666,0.06333333333333334,0,0,0,1,3305,562.5192294304187,1912,390,300,1594,1344,0,NA,0,101_01,2,3.2,5,7,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1,0,6,0,0,0,0,0,0,0,8,4,1,1,1,0,0,1,1,0,0,1,-0.10333333333333328,1,0
101/01/121,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,121,0364894,9069328,0,1,17,0,6,1,0,1,2,2,2,3,2,0,3,2,1,2,1,1,0,TRUE,0,48,3,15,7,3,4,0,0.42857142857142855,1,100,0,0,92.25,0,0,7.75,0,0,100,92.25,7.75,0.9225,0.0775,0,0,0,0,2010,380,1912,2361.5625,1075,1018,768,0,NA,0,101_01,4,4.6,7,6,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,2,0,0,0,0,0,0,8,4,1,1,2,2,0,0,0,0,0,0,-0.01749999999999996,1,1
101/01/122,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,122,0366746,907421,0,1,30,0,49,1,0,1,2,2,2,3,1,1,2,1,2,2,1,1,1,TRUE,0,49,2,0,3,1,2,0,0.3333333333333333,1,100,0,0,69.75,0,0,30.25,0,0,100,69.75,30.25,0.6975,0.3025,1,1,0,0,5470,150,1912,2000,2000,2734,984,1500,NA,0,101_01,2,2.2,7,5,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,1,0,6,3,0,0,1,1,0,0,8,4,1,1,5,3,0,1,1,1,0,0,-0.5810616438356164,1,1
101/01/123,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,123,0370615,90722059,0,1,21,0,15,1,0,1,2,2,2,1,1,0,3,1,1,2,1,1,-1,TRUE,0,41,0,150,5,2,3,0,0.4,1,100,0,0,89.5,0,0,10.5,0,0,100,89.5,10.5,0.895,0.105,1,0,0,1,4950,1036.5,1912,1400,1400,1740,1740,0,NA,0,101_01,3,3.4,5,5,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,1,0,0,0,0,0,0,8,4,1,1,1,1,0,0,0,0,0,0,-0.6283333333333334,1,-1
101/01/124,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,124,0369026,9071223,0,1,36,0,24,0,0,0,2,2,2,3,4,0,3,3,1,2,1,-1,-1,TRUE,0,57,2,40,15,9,6,0,0.6,1,100,0,0,82,0,0,18,0,0,100,82,18,0.82,0.18,0,1,0,1,7315,687,1912,540,540,1624,1624,0,NA,0,101_01,6,9,7,7,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,3,0,0,0,0,0,0,8,4,1,1,4,3,0,0,0,0,0,0,-0.3395530726256983,1,0
101/01/125,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,125,0368923,9071430,0,1,27,0,27,1,0,1,2,3,3,3,1,0,3,2,3,2,0,1,0,TRUE,0,45,4,0,7,3,4,0,0.42857142857142855,1,100,0,0,76,0,0,24,0,0,100,76,24,0.76,0.24,1,1,0,1,13640,562.5192294304187,1912,7645,1000,8050,7800,0,NA,0,101_01,4,4.6,9,8,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,2,1,0,0,0,0,0,8,4,1,1,3,2,1,0,0,0,0,0,0.013333333333333308,1,1
101/01/126,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,126,0363864,9074964,0,1,8,1,27,1,1,1,2,2,2,1,1,0,3,2,1,2,1,-1,0,TRUE,0,26,8,6,3,1,2,0,0.3333333333333333,1,100,0,0,88.5,0,0,11.5,0,0,100,88.5,11.5,0.885,0.115,0,0,0,1,930,562.5192294304187,1912,60,60,1080,1080,0,NA,0,101_01,2,2.2,5,6,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,6,0,0,0,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0.011666666666666603,1,0
101/01/127,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,AMSVABR,1,127,0370269,90699713,0,1,10,0,30,1,1,1,2,1,1,1,1,0,1,1,2,2,1,-1,0,TRUE,0,31,8,5,2,0,2,0,0,1,145,5,0,123.5,0,0,17.5,5,0,150,123.5,22.5,0.8233333333333334,0.15,1,1,0,1,6220,562.5192294304187,1912,2550,0,250,0,0,NA,6.5,101_01,2,1.7,3,4,2010,2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,1,0,6,1,0,0,0,0,0,0,8,4,1,1,2,1,0,1,1,0,0,1,-0.021353135313531335,1,0
101/01/13,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Açaizal,1,13,0384731,9058745,0,1,19,0,10,1,0,1,1.88,2,2,3,0,0,3,1,1,9,1,1,0,TRUE,0,37,0,0,4,2,2,0,0.5,1,100.00000183284283,0,0,86.95500183105469,0,0,13,0,0,100.00000183284283,86.95500183105469,13,0.869550002373062,0.12999999761730438,1,0,0,0,11940,44.95000076293945,1440,5556.665000534058,139.4150005340576,1560,1560,0,NA,0,101_01,2,2.7,7,5,2010,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,7,1,1,0,0,0,0,0,8,2,1,1,4,1,1,0,0,0,0,0,-0.2078833357063954,1,0
101/01/130,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,130,0343677,9082396,0,1,17,0,14,1,0,1,2,2,3,3,1,0,3,1,3,2,1,1,0,TRUE,0,40,0,108,6,3,3,0,0.5,1,30,0,0,24.5,0,0,5.5,0,0,30,24.5,5.5,0.8166666666666667,0.18333333333333332,1,1,0,0,5910,2460,250,400,300,402,402,0,NA,0,101_01,3,3.9,8,7,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.42083333333333334,1,-1
101/01/131,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,131,0342258,9082318,0,2,23,1,46,1,1,1,2,2,2,3,2,0,3,3,3,2,1,-1,-1,TRUE,0,46,0,365,11,6,5,0,0.5454545454545454,1,32,0,0,29.5,0,0,2,0,0,32,29.5,2,0.921875,0.0625,1,1,0,1,9870,1055.6730766296387,250,300,300,1560,1560,0,NA,0,101_01,5,6.8,7,9,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.14722711267605637,1,0
101/01/132,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,132,0341825,9082277,0,1,10,0,10,1,0,1,2,2,2,3,1,0,3,1,3,2,1,1,0,TRUE,0,27,0,0,5,3,2,0,0.6,1,30,0,0,19.5,0,0,10.5,0,0,30,19.5,10.5,0.65,0.35,1,1,0,0,2550,940,250,600,600,1560,1560,0,NA,0,101_01,2,3.2,7,7,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.3411764705882353,1,0
101/01/134,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,134,0343843,9082548,0,1,17,0,11,1,0,1,2,2,3,3,1,0,1,2,3,2,1,0,0,TRUE,0,46,4,15,4,2,2,0,0.5,1,34,0,0,24.5,0,0,9.5,0,0,34,24.5,9.5,0.7205882352941176,0.27941176470588236,1,1,0,0,7864,915,250,4919.047619047619,1200.952380952381,1620,1620,0,NA,5,101_01,2,2.7,8,6,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,1,0,0,0,0,0,0,-0.39705882352941174,1,0
101/01/135,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,135,0347190,9082924,0,1,7,0,2,1,0,1,2,2,3,3,1,0,3,3,3,9,1,1,-1,TRUE,0,34,0,7,4,2,2,0,0.5,1,30,0,0,23,0,0,7,0,0,30,23,7,0.7666666666666667,0.23333333333333334,0,1,0,0,6230,101,250,400,400,3048,3048,0,NA,0,101_01,2,2.7,8,9,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,1,0,0,0,0,0,0,-0.46309523809523817,1,0
101/01/137,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,137,0349482,9083240,0,1,16,0,12,1,0,1,2,2,2,3,1,0,2,1,3,2,1,1,0,TRUE,0,40,1,90,9,4,5,0,0.4444444444444444,1,28,0,0,20.5,0,0,7,0,0,28,20.5,7,0.7321428571428571,0.25,1,1,0,1,9190,1360,250,800,800,6129,0,0,NA,0,101_01,5,5.8,7,6,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,1,0,0,1,1,0,0,-0.4418202764976958,0,0
101/01/138,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,138,0342695,9082322,0,1,13,0,10,1,0,1,2,2,3,3,1,1,3,3,3,9,1,-1,0,TRUE,0,38,1,0,8,6,2,0,0.75,1,33,0,0,26,0,0,7,0,0,33,26,7,0.7878787878787878,0.21212121212121213,1,1,0,0,10955,1550.1999969482422,250,8620,2500,1440,1440,0,NA,0,101_01,2,4.7,8,9,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1,0,0,1,1,0,0,-0.20975378787878785,0,-1
101/01/14,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Açaizal,1,14,0386056,9058591,0,1,15,0,31,1,0,1,2,3,3,3,1,0,3,1,1,2,1,1,0,TRUE,0,35,8,0,5,3,2,0,0.6,1,150,0,0,141.5,0,0,8.5,0,0,150,141.5,8.5,0.9433333333333334,0.056666666666666664,0.056666666666666664,0,0,0,5690,550,1440,1060.7000122070313,560.70001220703125,1680,1680,0,NA,0,101_01,2,3.2,9,5,2010,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,7,2,1,0,1,1,0,0,8,2,1,1,4,2,1,0,1,1,0,0,-0.1216666666666667,0,-1
101/01/142,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,142,0340819,9082304,0,1,8,0,22,1,0,1,2,2,3,3,1,0,3,3,3,2,1,-1,-1,TRUE,0,31,4,0,5,3,2,0,0.6,1,25,0,0,14,0,0,11,0,0,25,14,11,0.56,0.44,1,1,0,1,12850,60,250,800,800,1560,1560,0,NA,0,101_01,2,3.2,8,9,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,1,0,0,0,0,0,0,-0.18500000000000005,1,1
101/01/148,101,Brazil,01,Acre State System of Incentives for Environmental Services (SISA),Feijó,Arco-íris,0,148,0349387,9085084,0,3,15.45,0,14,1,0.08,1,2,2,2,3,1,0,1,1,3,9,1,0,-1,TRUE,0,66,0,120,2,0,2,1,0.5,1,30,0,0,23.5,0,0,6.5,0,0,30,23.5,6.5,0.7833333333333333,0.21666666666666667,0.21666666666666667,1,0,1,4250,40,250,4919.047619047619,1200.952380952381,12240,0,0,NA,0,101_01,2,1.7,7,5,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,-0.08690476190476193,-1,0
